memory_total,q,s1x,s1y,s1z,s2x,s2y,s2z,sxsid
0.065400046,1.999575847,0.18356303,-0.77821836,-0.005615054,-0.115262464,0.091556082,0.786017241,344
0.079341743,1.663412059,-0.505895542,-0.207250558,0.207041394,-0.225765386,-0.029979147,-0.205983474,345
0.062296406,1.801905118,0.29896966,0.613034378,-0.405387029,0.010752566,-0.032265324,0.100057198,346
0.055114338,1.90228217,0.050269872,-0.573681715,-0.521839839,0.077452371,-0.059719613,-0.440353513,347
0.160916627,1.19395791,-0.219268323,0.063054626,0.742786596,0.337797192,-0.38049278,0.57000176,348
0.133628304,1,0.315985792,0.390451071,0.622099391,-0.667822269,0.342565092,0.275019748,349
0.073260791,1.090342105,0.330317084,0.136036521,-0.396284292,0.227828115,-0.312349356,-0.414737355,350
0.134100623,1,0.142314384,0.531408613,0.580219011,-0.744162483,0.038240867,0.289339437,351
0.070113421,1.188440708,-0.121745648,-0.620118832,-0.393869437,-0.441939995,-0.2136029,-0.196820576,352
0.076012492,1.430982932,0.143266776,0.625481268,0.082771101,0.689775719,0.181978085,-0.351672378,353
0.070610629,1.999796947,1.65E-07,1.20E-07,-0.200146524,-3.21E-07,-2.54E-07,0.399927675,354
0.069911271,1.749670358,-9.79E-08,1.43E-07,-0.599971373,-7.13E-08,-5.85E-08,0.799608502,355
0.079883244,1,0.135019315,0.066239894,0.131802676,-0.026185125,-0.164620912,-0.781836689,356
0.156826713,1.063153823,-0.032539938,-0.210259039,0.748564188,0.413295326,-0.020884666,0.511548757,357
0.091357172,1.000055737,-0.280774381,0.635382297,-0.395834895,-0.142077124,-0.27787235,0.249982198,358
0.061667778,1.892155197,0.019167391,0.031713498,-0.697534511,-0.001068585,-0.001816469,0.715649404,359
0.091015102,1.770689042,0.006432572,0.009821382,0.186038332,-0.000931193,-0.002291549,0.175132677,360
0.104712041,1.499894411,-3.34E-08,2.29E-08,-0.000153482,-5.11E-08,-7.19E-08,0.799487259,361
0.064728124,1.999729018,0.13933523,0.14320103,-0.008380668,0.085622517,0.149481652,-0.780611295,362
0.107033416,1.125532493,-0.005473035,-0.011150497,0.00322961,0.006746347,0.000844412,0.364116092,363
0.055097687,1.999663105,0.548991398,0.239012415,-0.036657733,0.228550126,0.333601344,-0.689557007,364
0.134502312,1,0.204609555,0.434544634,0.359194618,-0.617302225,0.020701323,0.507426297,365
0.103422054,1.000000339,5.81E-09,-4.12E-08,0.199892811,-3.48E-09,2.39E-08,-6.92E-05,366
0.055363273,1.499903661,-0.714107885,-0.211625963,-0.290915539,-0.704414265,-0.209725229,-0.314530481,367
0.076398034,1.934059649,-0.003512405,0.004265573,-0.053913262,0.000811946,-0.000246207,0.250087782,368
0.097502559,1.499900929,-4.46E-08,7.65E-08,0.599672383,8.11E-08,-6.41E-08,-0.799203056,369
0.103353654,1,-6.37E-08,-6.62E-09,-0.200180444,4.62E-09,1.91E-09,0.399827143,370
0.075639511,1.749980413,-3.54E-08,-1.09E-08,-6.93E-05,1.69E-08,4.20E-08,-0.399919934,371
0.120314918,1.50011859,-7.02E-08,-2.96E-08,0.799305747,2.42E-08,1.75E-08,-0.399932593,372
0.084276481,1.35516064,-0.011496794,0.00319901,0.180519617,-0.002075188,0.014835801,-0.699402253,373
0.101713968,1.999861507,-0.384334493,0.390045356,0.582884851,9.19E-05,-4.77E-05,2.50E-05,374
0.069693925,1.999761695,-8.65E-08,6.62E-08,-4.62E-05,5.29E-07,3.71E-07,-0.399868684,375
0.103255737,1.000014378,-1.18E-07,-3.59E-08,0.599677871,-1.55E-08,-2.55E-08,-0.399910056,376
0.077583515,1.250073519,3.89E-07,3.22E-07,-0.799949915,-9.91E-10,-4.33E-08,0.399922526,377
0.082225765,1.999635793,0.032015195,-0.19734886,0.002628121,-0.036083066,0.031534816,0.797960012,378
0.107293957,1.999926865,0.383182702,0.000863171,0.461157422,-0.137559526,-0.12574268,0.777528571,379
0.152838546,1.500003386,-0.005513218,0.386434733,0.699522603,0.049878465,-0.504121191,0.618534663,380
0.065702134,2.000103181,0.797371901,-0.024020888,0.053398742,-0.084074637,-0.087243739,0.38119337,381
0.093306734,1.74983756,5.24E-09,1.72E-08,-0.000139424,-4.42E-08,-2.11E-08,0.799744573,382
0.080467327,1.749753249,0.574394718,-0.550531378,0.079378694,-0.371802477,0.060162284,0.70544033,383
0.119488439,1.379279718,0.491026289,-0.111083241,0.467228232,-0.323389171,0.232221894,0.283767576,384
0.135023561,1.499992852,2.25E-08,9.71E-08,0.799607362,-7.70E-09,3.71E-08,-0.000115518,385
0.073411251,1.249906848,-2.04E-08,-1.30E-07,-0.200290786,4.99E-08,-4.63E-08,-0.799594301,386
0.053668846,2.000033871,-4.28E-07,-1.86E-09,-0.600252122,8.96E-08,6.75E-08,-0.400048366,387
0.146662451,1.750264909,-1.65E-07,-2.15E-08,0.799091402,4.75E-08,1.52E-08,0.399970616,388
0.097319501,1,1.80E-08,1.72E-09,-4.84E-05,-1.88E-08,-1.39E-09,-4.83E-05,389
0.079447915,1.499973321,0.541030555,-0.272649772,-0.52173229,-0.300466521,-0.010454214,0.740971647,390
0.071220178,1.999715747,-0.133090533,-0.277227243,0.255598823,-0.201505978,-0.272584273,-0.72391102,391
0.094929844,1.499904425,3.65E-08,-1.40E-07,-0.2002324,-1.15E-07,2.52E-08,0.799524905,392
0.074325972,1,0.042041214,0.516763236,-0.301660493,0.502608174,-0.369234933,-0.500168283,393
0.140286551,1.000014444,-7.99E-08,-5.66E-08,0.599596565,4.85E-08,5.07E-08,0.399749981,394
0.111910545,1,-0.209415545,-0.507543308,-0.24134623,0.457005173,0.141219894,0.640552065,395
0.12035608,1.128933437,0.000492505,0.00393089,-0.005623174,-0.002554667,-0.003115608,0.741521749,396
0.06098553,1.500016428,3.21E-07,-1.52E-07,-0.800179013,1.50E-08,-8.45E-08,-0.399834315,397
0.078127935,1.24991247,-4.69E-08,-3.39E-08,-0.000161665,-7.56E-08,9.90E-08,-0.799552887,398
0.087756229,1.999667045,-4.53E-08,-1.84E-08,0.199960713,7.49E-08,1.43E-08,0.400010125,399
0.091792395,1.749735368,-0.552419,0.499528236,0.291153693,-0.295544936,0.710947056,-0.214822163,400
0.059719265,1.499894138,-0.292182278,0.388272831,-0.634946944,-0.35568762,0.241827228,-0.673903532,401
0.060993315,1.749920926,2.17E-07,1.05E-07,-0.799954943,2.11E-09,-1.16E-08,0.399959263,402
0.076484826,1.880799758,-0.008489248,-0.003642244,0.00022955,-0.000282898,-0.000306242,-0.051962448,403
0.07539502,1.49984764,2.84E-08,-2.17E-08,-2.91E-05,1.08E-08,-1.21E-07,-0.799344848,404
0.088178099,1.499953737,0.225802843,-0.742327902,0.192292101,-0.476484284,-0.61175468,-0.194342372,405
0.121753697,1,-0.077691671,0.140575476,-0.119180208,-0.035476549,-0.165270013,0.781330219,406
0.078290379,1.999742978,-1.59E-08,-1.05E-07,-5.59E-05,-7.77E-08,-3.03E-08,0.399976573,407
0.073963441,1.999537666,0.045396068,-0.59761346,0.022088126,-0.093436413,0.098239691,0.788121583,408
0.143897338,1.249854772,2.64E-08,6.07E-09,0.399978779,-4.90E-08,-2.53E-08,0.799627268,409
0.10662681,1.999722112,1.73E-07,1.13E-07,0.599917275,4.78E-08,-5.73E-09,-9.07E-05,410
0.12545009,1.116461286,0.012794877,0.011100142,0.038563137,-0.020308865,-0.001508933,0.792592071,411
0.063446306,2.000086902,-1.16E-07,1.45E-07,-0.200065951,1.12E-08,9.52E-08,-0.399929069,412
0.105620993,1.476157302,0.102178445,0.053427155,0.001559255,-0.063909913,-0.057372659,0.792880129,413
0.060483417,1.749744711,-1.53E-07,-4.27E-08,-0.40010046,1.55E-08,5.68E-08,-0.799536208,414
0.086090834,1,-7.48E-09,-4.24E-09,-8.14E-05,-1.28E-08,-2.44E-09,-0.39994265,415
0.053057217,1.999710352,0.162125322,-0.392079339,-0.423963829,0.146259686,-0.061757185,-0.783528634,416
0.070637509,1.999711908,-0.081921247,0.275160919,-0.278113652,0.020649424,-0.020422227,0.798939523,417
0.110735961,1,-1.17E-08,2.04E-10,-2.55E-05,4.29E-08,-7.67E-10,0.399872126,418
0.050290976,1.999990282,0.015604624,-0.570005484,-0.560659552,0.034160075,-0.029403801,-0.397373716,419
0.07025534,1.567901222,-0.30317681,0.053460021,-0.40638721,-0.036602711,-0.00273742,-0.116076251,420
0.074376952,1,-0.081252968,0.091909974,-0.157913735,0.149123567,0.024293823,-0.785043045,421
0.10011453,1.000057573,0.477868303,0.448661743,0.45778145,0.04493704,-0.320710528,-0.234729645,422
0.070930098,1.749640682,-9.30E-08,-1.72E-08,0.00016525,-2.46E-08,6.63E-09,-0.799395303,423
0.056767393,1.999965375,0.391384485,0.40409037,-0.568206149,-0.017414588,-0.011377956,0.399515515,424
0.113592197,1.999636355,0.476030321,0.065737127,0.639208354,-0.179903241,-0.101615724,0.342359097,425
0.087600003,1,0.081691163,-0.539977276,0.248169696,-0.393412424,0.317978056,-0.618952696,426
0.090316904,1.999804938,0.000719188,-0.613093517,0.513547968,-0.030318497,-0.325355796,-0.230322954,427
0.136654565,1.000049915,0.23389681,0.215502944,0.733449291,-0.112582545,0.278766084,0.263478039,428
0.071739498,1.000063366,-0.078958895,0.396285293,-0.689897081,0.244160764,0.128903922,-0.28923447,429
0.079951042,1.071879871,0.032494872,-0.015950967,-0.373692179,0.000361452,-0.018386669,-0.280994697,430
0.090124106,1.999921813,-0.130067993,-0.033623429,0.148027507,0.021156381,0.038728889,0.798303932,431
0.136860331,1,0.110691181,0.009266089,0.1661823,-0.121479732,0.123844852,0.780297336,432
0.065919508,1.99971196,-0.381691807,-0.175821565,-0.427844399,0.037373805,0.008221253,0.798822741,433
0.077015051,1.335880343,-0.03676424,-0.012060693,-0.657479732,0.011432402,0.004054301,0.310083701,434
0.119148426,1.749662202,-3.99E-08,4.30E-08,0.399948386,-5.30E-09,-3.44E-08,0.799634417,435
0.081513295,1,-6.26E-08,2.77E-08,-0.20017631,2.42E-08,2.71E-08,-0.399939116,436
0.070053726,1.499826172,1.51E-08,1.03E-07,-0.200105958,-8.67E-08,7.66E-08,-0.799371192,437
0.065376957,1.249844234,-7.69E-08,1.16E-07,-0.60019892,1.19E-07,1.52E-07,-0.799488699,438
0.064801085,1.249899855,0.399728115,-0.522962902,-0.454077083,0.027706565,-0.775769822,-0.191776469,439
0.095652706,1.500101915,-9.01E-09,1.49E-08,-7.78E-05,9.94E-08,2.85E-08,0.40008035,440
0.150699266,1.499972554,-1.13E-07,-6.86E-08,0.599384844,7.43E-08,9.86E-08,0.799530538,441
0.054837206,1.749723666,0.098993302,0.78150573,-0.137285184,-0.186110436,0.596758388,-0.498427681,442
0.091142817,1.843220243,-0.047047747,-0.649451499,0.397294997,-0.040873408,0.177193843,0.189696833,443
0.085520616,1.249895613,0.255957366,0.736350986,0.178453865,0.676368703,-0.342992522,-0.253019931,444
0.068863491,1,-0.044405152,-0.23548718,-0.549879895,-0.363966308,0.220237512,-0.676990518,445
0.116074369,1.464842694,0.024181568,0.05516244,0.623945657,0.018319363,-0.002523786,-0.158142501,446
0.09099659,1.000017238,1.11E-07,-2.68E-07,-0.600187588,4.26E-08,1.32E-07,0.399853325,447
0.086590044,1.99994939,-1.06E-07,-2.43E-08,0.400097083,5.71E-08,6.95E-08,-0.399991402,448
0.09385963,1.24993268,0.573050704,-0.371372267,-0.41567751,-0.416849346,0.324970864,0.600120684,449
0.080231875,1.003347292,0.219501432,-0.015429441,-0.071557123,-0.072899345,-0.183181263,-0.564791553,450
0.086688931,1.749784826,2.60E-08,-6.15E-09,0.000219355,-7.23E-08,-6.06E-08,0.399774249,451
0.088358133,1.620590097,0.014876942,-0.053419471,0.289768574,-0.017239712,-0.038329133,-0.478445974,452
0.10072962,1.983665508,-0.253338564,0.304868439,0.51436997,0.079674918,-0.064900458,0.185061589,453
0.055182005,1.749985404,-4.79E-10,-3.04E-07,-0.80027111,8.46E-08,1.49E-08,-0.399947574,454
0.088559889,1.274428695,-0.031744973,0.057730445,0.075572532,0.019940153,0.031336496,-0.348935793,455
0.091725471,1.204742294,0.145555901,0.15364842,-0.13220952,-0.026379979,0.001453366,0.076564939,456
0.092718912,1.004054817,-0.249681358,0.155781914,0.146487656,0.091347193,0.085388461,-0.279361184,457
0.076384765,1.999581047,-0.229857443,0.449524008,0.324139862,-0.162060465,0.547504327,-0.559498918,458
0.091166165,1,-1.99E-08,1.83E-08,0.199862192,-1.33E-08,-3.40E-08,-0.399962253,459
0.08770624,1.72139779,-0.5477535,-0.065977502,0.40149282,-0.512893583,0.422365474,-0.426210317,460
0.05615893,2.000009265,4.91E-07,5.03E-08,-0.600191504,5.43E-08,1.36E-08,7.28E-05,461
0.073558653,1.000015719,6.58E-08,-1.60E-07,-0.600267668,-6.88E-08,-5.62E-08,-0.399924619,462
0.07711745,1.949663757,0.294247476,0.637996629,0.363996308,0.316854831,0.550536152,-0.336868329,463
0.08551944,1.25000149,8.72E-09,1.62E-08,-4.28E-05,8.34E-08,6.66E-08,-0.400004702,464
0.096602578,1.24982321,1.64E-07,4.90E-08,0.599902432,1.06E-07,-4.73E-08,-0.799345202,465
0.066509335,1.250064195,3.76E-07,-3.03E-08,-0.800063456,-3.18E-08,-1.29E-07,-0.399864158,466
0.080093686,1.071886206,0.026154622,-0.001877669,0.012744845,-0.008073518,-0.028013727,-0.70720068,467
0.088324793,1.569997836,-0.212008733,-0.078682466,-0.071130933,0.070062777,0.040759465,0.349794169,468
0.111832461,1.000028784,-0.210452148,-0.690775157,0.343327197,0.366084446,-0.126671786,0.098806071,469
0.078216253,1.999997844,0.289096434,-0.326026693,0.1483554,-0.090637949,0.023796811,0.332678114,470
0.081894987,1.063319266,-0.609521886,-0.447413435,0.008729753,-0.183075332,0.653979069,-0.300990489,471
0.068333345,1.994702245,0.132185797,-0.062556678,0.062827935,0.118851402,-0.038367131,-0.69066494,472
0.077540224,1.749651327,1.45E-08,5.24E-08,0.20009669,3.11E-08,1.78E-08,-0.799339062,473
0.080062197,1.373767697,-0.080180332,-0.000944169,-0.089945486,-0.050577423,0.043041118,-0.444878179,474
0.098460348,1.249854692,7.15E-08,2.38E-07,-0.399989653,-8.53E-09,-1.56E-07,0.799690011,475
0.157677113,1,-0.021138886,-0.195176529,0.566619052,0.38260803,0.095420167,0.69527733,476
0.061549612,1.999704464,-0.089794837,0.107147178,-0.143047529,-0.094411216,0.049129254,-0.792282981,477
0.119878021,1.324687242,0.522478064,-0.270702844,0.35837772,-0.495821116,0.388685448,0.466947743,478
0.078196756,1.000045078,-0.369577419,-0.645415434,-0.293685506,-0.292182283,0.251610156,-0.106112081,479
0.130092557,1,0.101864401,0.166220991,0.044449461,-0.222261608,-0.008591665,0.767795462,480
0.095407684,1.024769909,-0.191865221,0.12335685,0.61730762,0.166582604,0.041939643,-0.700570662,481
0.071772898,1.993659823,-0.001986146,-0.001545652,-0.021016103,-9.25E-05,-0.000259284,-0.134359211,482
0.123868979,1.249897119,0.54869272,0.40322513,0.419147204,-0.694108624,-0.150492726,0.367372925,483
0.118102264,1.005735497,-0.151264655,0.042125503,-0.000323022,0.058407279,-0.140326691,0.577226719,484
0.068552487,1.164888433,-0.130405172,0.335410126,-0.704251558,0.035172748,0.288991113,-0.382316234,485
0.117135709,1.249839168,6.72E-10,-2.60E-08,0.000150755,-4.13E-08,-2.66E-08,0.799667592,486
0.09663696,1.266234064,-0.353038649,-0.566408147,0.015676788,0.318542694,0.221242805,0.311060905,487
0.095382743,1.749645125,-2.59E-09,1.21E-08,0.599942238,6.62E-09,4.83E-08,-0.799209889,488
0.101240986,1.397047544,-0.338396893,-0.253935796,0.434940235,-0.174437555,0.103681982,-0.189422503,489
0.105877539,1.512806388,0.052787383,-0.007327057,0.041442055,-0.039930097,-0.004518719,0.785110025,490
0.067910913,1.93312014,0.093681235,-0.027668228,-0.114185955,0.028332134,0.004705431,-0.349304849,491
0.071599967,1.893115907,-0.397342697,0.079118456,-0.337779873,0.053249727,0.041491983,0.743400052,492
0.076768352,1.999865763,0.122658107,0.06299972,-0.144737479,-0.009109112,-0.022873729,0.799085335,493
0.112877991,1.468138981,0.154163887,0.056275367,0.337722501,-0.10215274,0.000360704,0.360528313,494
0.100533604,1.378341136,-0.133643653,0.004162218,0.018299214,0.070844897,-0.022685124,0.394134402,495
0.158389193,1.750080512,-0.025252955,-0.122324942,0.773787916,-0.017603381,0.142052634,0.740849782,496
0.11741452,1.863019459,0.350946719,0.426270287,0.567974244,-0.069322218,-0.344868052,0.543768097,497
0.075902019,1.904178961,-0.006411661,0.03105015,-0.233226835,0.00546284,-0.003942857,0.721921085,498
0.102634014,1.523762388,0.002287737,0.001348946,0.010223024,-0.00131794,-0.001440153,0.736565387,499
0.066921941,1.859684017,0.364646242,-0.035670986,-0.029619277,0.213666293,0.025307013,-0.497156431,500
0.138393969,1.74961267,4.82E-08,-8.40E-09,0.599890939,-9.47E-08,1.75E-08,0.799422583,501
0.053279583,1.91597655,0.158349422,-0.075556423,-0.694415772,0.010723866,0.005827016,-0.279091128,502
0.091053608,1.249881198,-1.97E-07,2.01E-07,-0.599980771,3.90E-07,-5.92E-08,0.799657735,503
0.087470308,1.441798546,0.010591958,-0.014950761,-0.258109692,-0.005326578,0.006738109,0.407861545,504
0.085637075,1.845928237,-0.041157477,-0.567460344,0.109144274,-0.137089983,0.216830471,0.750541499,505
0.067920162,1.846787337,0.007707415,0.023768459,-0.171486034,-0.00069776,0.009888171,-0.394616834,506
0.156822598,1.250109392,-5.92E-08,-8.05E-08,0.799210987,5.75E-09,4.00E-08,0.399923776,507
0.085389704,1.005817131,-0.402791549,-0.0796991,-0.37404639,0.010941277,-0.016062126,0.023338635,508
0.051195079,1.99984144,-0.348658515,-0.719587858,0.00800256,0.049297827,-0.197366017,-0.344292619,509
0.071590305,1.711033092,-0.005030694,0.004408781,-0.023811521,-0.004681709,0.006431887,-0.746189276,510
0.104151714,1.499922018,0.744944179,0.187400017,0.221448982,-0.497618669,-0.273775755,0.562635678,511
0.056278692,1.749748734,8.26E-08,-2.59E-07,-0.600128677,2.95E-07,6.01E-09,-0.799557139,512
0.09864644,2.000015664,-1.65E-07,-1.15E-07,0.599878489,-7.42E-08,-2.62E-07,-0.40005889,513
0.071733035,1.648330592,0.095695846,0.074481197,-0.558894399,-0.006241607,-0.035257902,0.527571826,514
0.12082579,1.014751525,-0.021925977,0.035329654,-0.078327716,-0.00775613,-0.041586184,0.727268754,515
0.076179183,1.745568929,0.075629191,-0.039633308,-0.009944134,0.032285791,-0.016167109,-0.323244122,516
0.107050567,1.481910268,-0.01726861,-0.015671466,0.762296361,-0.017934427,0.023194632,-0.757896395,517
0.104142868,1.10884428,0.000466032,-0.003566539,-0.13670814,0.001302931,0.001710987,0.434525375,518
0.135007767,1.565537039,-0.004357649,0.001254962,0.638106277,0.003276512,-0.002200728,0.412440015,519
0.058474929,1.99091361,-0.332725613,0.49142665,-0.327701562,-0.095512176,0.01686478,-0.397126006,520
0.070007516,1.206570339,0.455483176,-0.115314744,-0.31144829,0.165993282,-0.606686993,-0.443449764,521
0.054560055,1.749798244,0.080365893,0.532010459,-0.591587251,-0.150689776,0.240800393,-0.747389791,522
0.079183482,1.197530809,0.001105211,-0.001484795,-0.207319331,-0.000567796,-0.001390291,-0.469447841,523
0.067604168,1.366611439,0.026287842,0.076260399,-0.612393164,0.017887498,0.043312323,-0.424097996,524
0.1183092,1.2501093,-2.18E-07,-2.15E-07,0.799376558,-1.64E-07,5.10E-08,-0.399803359,525
0.125725693,1.461770897,-0.124197269,-0.335057645,0.377262017,0.090265937,0.35988731,0.695226777,526
0.081333502,1.409901747,-0.018216536,0.009884019,0.004622193,-0.006573484,0.017867829,-0.512262273,527
0.092796858,1.179644697,0.015881516,0.000506684,-0.479166821,-0.010411512,0.003913055,0.560408871,528
0.09043208,1.695957058,0.001829628,0.005433048,-0.006652956,0.000295566,-0.002760455,0.526932959,529
0.082173969,1.948884176,9.50E-05,-1.59E-05,0.008555407,-2.14E-05,-1.46E-05,0.543779343,530
0.134076671,1.749650617,0.437287444,-0.116289095,0.659292936,-0.388776931,-0.047077261,0.696956266,531
0.077130978,1,0.017934225,0.195832578,-0.036299244,0.168199102,-0.16715884,-0.763411627,532
0.093777965,1.851979407,-0.025646137,-0.080885903,0.105152293,-0.013671023,0.038789644,0.771767756,533
0.082106894,1.984149832,0.064711791,-0.028307446,0.057244746,-0.01616992,-0.00496967,0.473368824,534
0.083469207,1.249903833,-6.14E-08,1.00E-07,0.199794224,2.77E-07,2.13E-07,-0.799527317,535
0.089205768,1.088387206,-0.199295497,0.494277585,-0.421149229,-0.05738938,-0.2150897,0.268199461,536
0.076348893,1.000476985,0.379959658,-0.089898537,-0.474072155,0.009202027,-0.202315449,-0.231422476,537
0.069838477,1.749716321,0.400227189,-0.418299003,-0.551240208,-0.113973109,-0.009238988,0.791389598,538
0.064879377,1.722335444,-0.223934621,0.368626039,-0.663144992,0.061199949,-0.012676733,0.426394964,539
0.14093026,1.094997847,0.022655628,-0.023290818,0.361034424,-0.003334161,0.047212668,0.68790856,540
0.084356585,1.190365347,-0.291753997,-0.223446763,0.174672167,-0.217626818,0.349185969,-0.576614491,541
0.075527682,1.808943259,0.17014686,-0.23241687,0.178957135,0.107072671,-0.297806538,-0.631808098,542
0.115842198,1.007178272,-0.366084789,-0.042958871,0.02920109,0.203580733,-0.253073865,0.466974969,543
0.120342317,1.079843605,-0.001360586,0.004532414,-0.000183816,-0.001731287,-0.004303156,0.686247227,544
0.070318818,1.787032698,-0.00060163,0.001332795,0.000863308,-0.000479864,0.001646238,-0.790252433,545
0.084341077,1.702728695,-0.072657361,-0.139648603,0.204025997,-0.057624486,-0.052096297,-0.326277281,547
0.063976676,1.24989829,-0.318749673,-0.134284968,-0.720902985,-0.504711267,-0.058090054,-0.617409805,548
0.069394188,1.995335907,0.012636687,-0.056718845,-0.022358287,0.01143946,-0.01596797,-0.357514436,549
0.084072491,1.749789349,-4.33E-08,-4.67E-08,-0.200168349,5.53E-08,-2.91E-08,0.799765688,550
0.101944021,1.013587079,0.095863773,-0.03479968,-0.091322,-0.005410861,0.041912494,0.25058675,551
0.118740827,1.750099711,-1.59E-07,-5.00E-08,0.799499749,-2.43E-08,-9.87E-09,-0.399863056,552
0.150733499,1.071896176,0.011952323,-0.011896931,0.688654638,0.011012798,0.015044644,0.456566511,553
0.077236983,1.99997239,3.15E-08,-7.65E-08,0.200138531,-6.38E-08,-9.83E-08,-0.400015303,554
0.08360181,1.890320755,0.007106163,0.00241555,-0.000651534,-0.001091613,-0.001942367,0.528720754,555
0.091343539,1.660746062,-0.017652744,0.132825582,0.056910146,0.019794899,-0.052144759,0.367408412,556
0.055130678,1.853890809,0.27357984,0.048389396,-0.496316686,0.08852295,0.112872163,-0.773716085,557
0.069563006,1.99878474,-0.415520811,0.305598392,0.204217826,-0.276168726,0.130633634,-0.41054692,558
0.107061814,1.249847033,4.29E-08,-4.01E-08,-0.199958595,-8.28E-08,9.52E-09,0.799705425,559
0.096955646,1.184077752,0.533073791,-0.575246689,-0.000425958,-0.084733931,0.373625493,0.149172786,560
0.066006988,1.032634807,0.071227612,-0.058983472,-0.741976647,-0.061966055,-0.172275711,-0.710299146,561
0.101195499,1.192217609,-0.080097252,-0.570729657,0.195226466,0.116951231,0.044429684,0.083071586,562
0.065587776,1.823915002,-0.128550786,0.049374534,-0.135340686,-0.125796502,0.031059319,-0.753653842,563
0.10717578,1.689489734,-0.003628549,-0.011517554,0.265032917,-0.000218265,0.008433537,0.611988228,564
0.095767933,1.445917623,-0.439741942,0.271158125,-0.099706096,0.345647362,-0.145444592,0.64369633,565
0.104681264,1.749746567,-1.84E-08,-3.38E-08,0.199906028,2.26E-08,-1.35E-08,0.79971413,566
0.078162518,1.288976481,0.107923325,-0.13072661,-0.034886829,-0.091722779,-0.187861079,-0.697738043,567
0.069700176,1.34433524,0.308777823,0.008620473,-0.259992441,0.338789536,-0.298716258,-0.635586577,568
0.105705517,1.816833879,0.066171937,-0.03261006,0.650506115,0.020808643,-0.053077866,-0.414652025,569
0.064797189,1.526855044,0.032095309,0.003797926,-0.611259972,0.010095815,0.004601927,-0.348209351,570
0.088443951,1.087044127,-0.074293626,-0.005685807,-0.025605051,-0.009220568,0.036197529,-0.284745195,571
0.07306097,1.862433019,0.012580698,0.521956448,-0.167394078,0.089929448,-0.107500951,0.66464842,572
0.064981061,1.530492684,0.64255978,0.37406067,-0.084291791,0.30089383,0.150234661,-0.188189719,573
0.099791891,1.999850284,4.89E-07,1.96E-07,0.399936055,-6.50E-07,-4.04E-07,0.399882303,574
0.115680378,1.202748658,-0.010953223,0.005038841,0.39114368,0.000254806,-0.003288833,0.137395843,575
0.132493975,1,0.123519015,0.341246478,0.167925017,-0.419095297,-0.079576407,0.676038881,576
0.075023831,1.710219697,-0.640474404,0.371151686,-0.084706038,0.227784145,0.006322887,0.401304163,577
0.076063845,1.14572599,-0.23669142,-0.529201198,-0.550047771,0.005971965,0.003507734,0.00629004,578
0.088797985,1.499886085,-1.18E-07,5.86E-09,0.399798547,-1.61E-07,1.04E-07,-0.799281767,579
0.06798073,1.92926956,0.000646503,0.000707968,0.015439699,0.000601797,0.00075054,-0.781176325,580
0.105741748,1.678635361,0.364427253,-0.453996568,0.501093462,-0.027291111,0.05462937,0.038572884,581
0.127665139,1.166868134,-0.003650515,0.03032824,0.662558118,-0.003069791,0.000278348,0.054897096,582
0.106314486,1.799486478,-0.224540353,0.233018469,0.313121207,0.189019638,-0.061237138,0.764751728,583
0.058202708,1.999769141,-4.65E-08,1.34E-08,-0.400285433,5.83E-07,3.73E-07,-0.399898919,584
0.081430787,1.000023778,-1.86E-07,1.72E-07,-0.600191221,3.68E-09,-1.92E-09,-5.18E-06,585
0.112887732,1.696126288,-0.268162035,-0.11148625,0.432481151,0.153785068,0.101790663,0.484232341,586
0.069694019,1.999391857,0.120234958,-0.085983271,0.134729818,0.132699371,-0.099310215,-0.7819937,587
0.168328251,1.41819731,0.026452332,0.049042137,0.795221813,-0.059651091,-0.061010731,0.635893264,588
0.072222494,1.854081615,-0.608034727,0.429223579,0.204239383,-0.340175052,0.153002157,-0.249683159,589
0.08499889,1.093033584,-0.00304641,-0.010657731,-0.017755004,-0.008027173,0.003617066,-0.447097184,590
0.104416204,1.249984783,-2.83E-08,-7.81E-08,9.87E-05,4.93E-08,7.35E-08,0.399884593,591
0.127946402,1.996003175,0.087615389,-0.098989929,0.727884153,-0.053794284,0.048260942,0.355356783,592
0.088185561,1.500007218,-8.62E-09,-8.25E-10,-1.02E-05,2.94E-07,-3.23E-07,8.68E-05,593
0.065667786,1.919761907,0.205142772,0.683555218,0.087308774,0.029410887,-0.088006635,0.16872463,594
0.091519305,1.241843501,0.676916523,-0.360684016,0.061034766,-0.012877512,0.029207778,0.007737701,595
0.107654491,1.831618208,-0.136209064,-0.136100237,0.530724575,0.027746921,0.020944953,0.113071019,596
0.054294286,2.000115278,-0.522016072,0.236312883,-0.557627328,7.62E-07,-1.50E-06,-3.93E-05,597
0.070730837,1.797111745,-0.180205,0.681909966,-0.174697855,0.18385926,-0.127745365,0.716270076,598
0.082211404,1.999878494,-5.73E-08,-1.77E-08,0.199828882,9.40E-08,-1.10E-07,7.67E-05,599
0.073531515,1.41401068,-0.225098363,0.610895627,-0.259386987,-0.023675137,0.078737277,-0.066192066,600
0.157084438,1.063166458,0.165733467,-0.12123298,0.750619861,0.08576908,0.416796812,0.501844322,601
0.156826974,1.063153806,0.032405997,0.210299869,0.748558276,-0.413278936,0.020575802,0.511571691,602
0.155670367,1.063165729,-0.100198928,-0.176326437,0.751318908,0.39332785,-0.18744378,0.49306496,603
